"dot(grad,param)","dot(grad[n-10], grad[n])","dot(grad[n-11], grad[n])","dot(grad[n-12], grad[n])","dot(grad[n-13], grad[n])","dot(grad[n-14], grad[n])","dot(grad[n-15], grad[n])","dot(grad[n-16], grad[n])","dot(grad[n-17], grad[n])","dot(grad[n-18], grad[n])","dot(grad[n-19], grad[n])","dot(grad[n-1], grad[n])","dot(grad[n-20], grad[n])","dot(grad[n-2], grad[n])","dot(grad[n-3], grad[n])","dot(grad[n-4], grad[n])","dot(grad[n-5], grad[n])","dot(grad[n-6], grad[n])","dot(grad[n-7], grad[n])","dot(grad[n-8], grad[n])","dot(grad[n-9], grad[n])","dot(step[n-10], step[n])","dot(step[n-11], step[n])","dot(step[n-12], step[n])","dot(step[n-13], step[n])","dot(step[n-14], step[n])","dot(step[n-15], step[n])","dot(step[n-16], step[n])","dot(step[n-17], step[n])","dot(step[n-18], step[n])","dot(step[n-19], step[n])","dot(step[n-1], step[n])","dot(step[n-20], step[n])","dot(step[n-2], step[n])","dot(step[n-3], step[n])","dot(step[n-4], step[n])","dot(step[n-5], step[n])","dot(step[n-6], step[n])","dot(step[n-7], step[n])","dot(step[n-8], step[n])","dot(step[n-9], step[n])",epoch,grad_norm,learning_rate,param_norm,step,step_size,train/accuracy_epoch,train/accuracy_step,train/loss,val/accuracy,val/loss,val/precision,val/recall
-0.7377365231513977,2.5766024589538574,3.7565135955810547,2.9321978092193604,1.202324390411377,4.095747947692871,-0.4830418825149536,1.6965982913970947,-0.11657364666461945,-7.592014312744141,-3.7294416427612305,2.9846105575561523,-3.2394025325775146,5.256320476531982,5.651215076446533,2.9744725227355957,3.314577579498291,2.640108108520508,2.5806097984313965,3.6132922172546387,4.1657514572143555,0.0004158261581324041,0.0004249969788361341,0.00042993249371647835,0.0004307265917304903,0.00043552363058552146,0.00043665050179697573,0.00043692014878615737,0.00043191289296373725,0.0004364957567304373,0.00042453184141777456,0.00038827292155474424,0.000405158381909132,0.00039100341382436454,0.0003947069635614753,0.000392149348044768,0.0003949097008444369,0.00039959789137355983,0.00040190282743424177,0.00041145033901557326,0.00041659962153062224,0,7.645649433135986,9.999999747378752e-05,37.42607116699219,21,0.019633200019598007,,0.873984694480896,0.8713464736938477,,,,
-0.7217068672180176,4.30670690536499,4.5435895919799805,1.914216160774231,4.2140116691589355,3.073376178741455,-1.2808775901794434,6.958001136779785,4.6889567375183105,3.0043907165527344,0.9205892086029053,2.279855728149414,-6.084033012390137,4.296786308288574,3.164318561553955,4.787235260009766,5.691123962402344,4.002319812774658,3.7144241333007812,6.146237373352051,3.040189504623413,0.00038576641236431897,0.00038422225043177605,0.0003915035049431026,0.0003958155866712332,0.00039589975494891405,0.0003991392732132226,0.00040049280505627394,0.00039894087240099907,0.0003938870504498482,0.00039704033406451344,0.00036070894566364586,0.00038589618634432554,0.0003630768624134362,0.0003651239676401019,0.0003683649701997638,0.0003659632639028132,0.00036803120747208595,0.00037210973096080124,0.0003738944069482386,0.0003815276431851089,0,7.4598870277404785,9.999999747378752e-05,37.4262809753418,22,0.018951918929815292,,0.8444688320159912,0.8515501022338867,,,,
-0.7243195176124573,4.68212890625,4.031135559082031,2.12465500831604,2.575899362564087,4.512571334838867,2.6131715774536133,2.821786403656006,5.683443546295166,6.36530065536499,0.6492383480072021,2.6597061157226562,4.698251724243164,1.9007960557937622,2.1253647804260254,2.094249963760376,4.8655900955200195,3.5055134296417236,2.3704912662506104,3.357569456100464,4.921470642089844,0.0003538683522492647,0.0003572269924916327,0.00035538856172934175,0.000361784128472209,0.00036539649590849876,0.00036484506563283503,0.0003679588553495705,0.0003689296427182853,0.00036670087138190866,0.0003618969349190593,0.00033421049010939896,0.00036431491025723517,0.00033571445965208113,0.00033771846210584044,0.0003395418752916157,0.0003426512121222913,0.0003400610585231334,0.00034190883161500096,0.00034562507062219083,0.00034714757930487394,0,7.297187328338623,9.999999747378752e-05,37.426483154296875,23,0.018253566697239876,,0.8681042790412903,0.8629612326622009,,,,
-0.66576087474823,-1.1273280382156372,-1.7037451267242432,3.563074827194214,-0.5197305679321289,5.011310577392578,2.0495429039001465,1.6815706491470337,1.3258987665176392,5.508033752441406,7.708637237548828,2.7025811672210693,3.941263198852539,1.9899868965148926,2.834162950515747,3.2821221351623535,4.976217269897461,1.4609169960021973,3.4780921936035156,5.369584083557129,0.5993921756744385,0.0003191325522493571,0.0003251724410802126,0.0003286547143943608,0.000326445180689916,0.0003325865836814046,0.0003361190319992602,0.0003350514452904463,0.0003382490249350667,0.00033821933902800083,0.0003353914071340114,0.00031085655791684985,0.0003299877280369401,0.0003113036509603262,0.0003123851493000984,0.0003137257881462574,0.0003149948315694928,0.0003171116695739329,0.00031469197710976005,0.000315761542879045,0.00031788559863343835,0,7.999244689941406,9.999999747378752e-05,37.42667007446289,24,0.017779521644115448,,0.7737445831298828,0.9172981381416321,,,,
-0.7190507054328918,3.1652958393096924,0.8247742056846619,1.9912965297698975,2.7567481994628906,1.2664251327514648,3.038421630859375,5.345954418182373,2.1022298336029053,1.4360029697418213,3.003141164779663,2.692605495452881,-0.9357870221138,2.4362738132476807,2.5626842975616455,3.8466670513153076,3.965360641479492,2.294654607772827,2.589721202850342,2.1489133834838867,1.090919017791748,0.00029448253917507827,0.00029533589258790016,0.0003008078783750534,0.0003037802525795996,0.0003011742956005037,0.0003062460455112159,0.00030870019691064954,0.0003069241938646883,0.0003093751729466021,0.00030968539067544043,0.0002956560638267547,0.0003062108007725328,0.00029075739439576864,0.00029100116807967424,0.0002918478276114911,0.00029215303948149085,0.00029292877297848463,0.0002945667947642505,0.0002918727695941925,0.0002927659370470792,0,6.828352451324463,9.999999747378752e-05,37.42685317993164,25,0.017222698777914047,,0.8611948490142822,0.8735083937644958,,,,
-0.773525059223175,2.231559991836548,2.5059080123901367,2.4442317485809326,1.5599827766418457,1.4901344776153564,0.16569730639457703,-0.025047726929187775,1.3280396461486816,-1.4707496166229248,0.4067344069480896,1.505616545677185,3.7985100746154785,3.694434642791748,1.7774837017059326,2.2853782176971436,2.2791788578033447,2.7813880443573,1.8744179010391235,2.5800907611846924,3.3047919273376465,0.00027002106071449816,0.00027076390688307583,0.00027114630211144686,0.00027596569270826876,0.00027824880089610815,0.00027565506752580404,0.0002803545503411442,0.0002832185127772391,0.00028144422685727477,0.00028358487179502845,0.00027697018231265247,0.00028381490847095847,0.000276105769444257,0.00027100552688352764,0.00027107191272079945,0.0002715023001655936,0.00027110648807138205,0.00027108972426503897,0.0002725732047110796,0.0002697532472666353,0,5.861151218414307,9.999999747378752e-05,37.42702865600586,26,0.01654602214694023,,0.8622037768363953,0.7619532942771912,,,,
-0.732616126537323,0.1602385938167572,-0.27496767044067383,1.2376184463500977,3.188636064529419,-0.5525876879692078,0.5010865926742554,2.535283088684082,-2.6678216457366943,1.46853768825531,1.944045066833496,1.685451626777649,0.6191554665565491,2.269733428955078,1.3122373819351196,0.3831283450126648,0.9021134376525879,2.0705533027648926,4.36576509475708,1.4125548601150513,1.4764108657836914,0.00024844406289048493,0.0002484585274942219,0.00024923396995291114,0.00024915329413488507,0.0002529540506657213,0.00025490601547062397,0.0002522668510209769,0.0002563588786870241,0.00025979388738051057,0.0002581718727014959,0.0002550101780798286,0.00025949551491066813,0.00025777099654078484,0.0002564515743870288,0.00025155802723020315,0.00025133261806331575,0.0002514379739295691,0.00025069055845960975,0.0002501006529200822,0.00025113963056355715,0,6.541169166564941,9.999999747378752e-05,37.42719650268555,27,0.015999162569642067,,0.8896045684814453,0.8188217282295227,,,,
-0.726165771484375,1.5421353578567505,-0.20172224938869476,3.699589729309082,0.5384384393692017,2.9311606884002686,0.8859500885009766,1.8045144081115723,-0.10475410521030426,2.0002195835113525,2.531856060028076,2.3554234504699707,4.390895843505859,0.5511171817779541,3.5969622135162354,3.078528881072998,1.8341914415359497,2.824371814727783,4.1537628173828125,2.789325714111328,1.6902358531951904,0.00023314518330153078,0.00023088822490535676,0.00023119797697290778,0.0002314328885404393,0.00023169639462139457,0.000235014216741547,0.00023686126223765314,0.0002344014501431957,0.00023798210895620286,0.00024124111223500222,0.0002411712339380756,0.00023925378627609462,0.00024032284272834659,0.00024302885867655277,0.00024119961017277092,0.00023587472969666123,0.00023549198522232473,0.00023516426153946668,0.00023364000662695616,0.0002324724628124386,0,6.5224504470825195,9.999999747378752e-05,37.4273567199707,28,0.015685109421610832,,0.849359929561615,0.8419200778007507,,,,
-0.778030514717102,-0.08205393701791763,1.4891736507415771,0.6435644626617432,1.3691545724868774,1.065251111984253,0.7435171008110046,3.9528210163116455,0.6816356182098389,1.54005765914917,4.135982990264893,1.8089864253997803,2.411187171936035,1.2347546815872192,1.9130737781524658,1.90519118309021,1.8177942037582397,1.5706030130386353,1.0853004455566406,1.6837650537490845,0.5499894618988037,0.00021629990078508854,0.00021710740111302584,0.00021458815899677575,0.0002148015919374302,0.00021460662537720054,0.0002146377373719588,0.0002175902627641335,0.00021867762552574277,0.00021629812545143068,0.00021909961651545018,0.00023113390489015728,0.00022157729836180806,0.00022658176021650434,0.00022542262740898877,0.00022754131350666285,0.0002256940642837435,0.0002208068035542965,0.00021998962620273232,0.00021963859035167843,0.0002178083814214915,0,6.121938228607178,9.999999747378752e-05,37.427513122558594,29,0.015301618725061417,,0.8567376732826233,0.7698768973350525,,,,
-0.7472646832466125,1.4933607578277588,0.19279606640338898,0.382284015417099,-0.13428224623203278,-0.08972258865833282,2.4849700927734375,1.2656315565109253,3.269798755645752,1.8790732622146606,3.5128936767578125,2.1116702556610107,2.8233237266540527,1.632655143737793,1.9061999320983887,0.2653331458568573,3.094435930252075,-1.4478964805603027,1.1888151168823242,1.717715859413147,0.6107429265975952,0.00020351895364001393,0.00020198743732180446,0.00020270777167752385,0.0002001803950406611,0.00020054358174093068,0.00020096919615752995,0.00020085411961190403,0.0002032317715929821,0.0002035053912550211,0.00020072695042472333,0.00021892118093091995,0.00020225289335940033,0.00021614378783851862,0.00021212724095676094,0.00021069543436169624,0.00021289930737111717,0.000210598052944988,0.00020677660359069705,0.00020592164946720004,0.0002051657356787473,0,6.223155498504639,9.999999747378752e-05,37.427669525146484,30,0.014924841932952404,,0.8806548118591309,0.7881141304969788,,,,
-0.702807605266571,1.9973275661468506,0.9583221673965454,1.1443381309509277,0.30454182624816895,-0.39403194189071655,2.205941677093506,-0.3975537121295929,1.725401759147644,1.8016502857208252,2.7445027828216553,1.2034789323806763,2.1533446311950684,2.5161192417144775,3.126136064529419,2.4123222827911377,1.9651106595993042,1.6161880493164062,1.079461693763733,2.3021349906921387,-0.04555787891149521,0.00019349313515704125,0.000191732426173985,0.00019007037917617708,0.0001906402176246047,0.00018811109475791454,0.00018880990683101118,0.00018854648806154728,0.0001884032681118697,0.00019035341392736882,0.00019040840561501682,0.00021055553224869072,0.0001871706626843661,0.0002070543123409152,0.00020437949569895864,0.0002003902045544237,0.00019894776050932705,0.00020073472114745528,0.0001984951668418944,0.0001951890008058399,0.00019412836991250515,0,6.474010467529297,9.999999747378752e-05,37.427818298339844,31,0.014802309684455395,,0.8591662645339966,0.825798749923706,,,,
-0.7044327259063721,1.2089734077453613,1.3344407081604004,4.441603660583496,0.703661322593689,2.870265007019043,2.55814266204834,-0.22540417313575745,1.447664737701416,2.011261224746704,4.033393859863281,1.409556269645691,-0.3468081057071686,4.273122310638428,3.8482933044433594,2.8038551807403564,2.6079373359680176,1.4815444946289062,2.191863775253296,2.3658790588378906,2.366973638534546,0.00018269737483933568,0.0001821589976316318,0.00018055502732750028,0.00017799380293581635,0.00017882732208818197,0.00017642539751250297,0.00017690856475383043,0.00017708842642605305,0.00017667886277195066,0.00017828775162342936,0.0002075154334306717,0.0001779696613084525,0.00019991649605799466,0.00019607279682531953,0.00019306868489366025,0.0001892291911644861,0.00018774413911160082,0.00018948476645164192,0.0001872564316727221,0.00018391705816611648,0,6.987308979034424,9.999999747378752e-05,37.42796325683594,32,0.014816765673458576,,0.8332957029342651,0.8454674482345581,,,,
-0.7797403335571289,1.5708214044570923,1.5799617767333984,0.958433210849762,1.6077821254730225,-0.17957821488380432,1.140460729598999,1.1177542209625244,0.18012923002243042,0.5168178677558899,0.8998167514801025,1.7698931694030762,2.881831407546997,2.0787997245788574,2.1117589473724365,2.980560779571533,2.818697929382324,1.0237528085708618,0.5423706769943237,2.1423258781433105,-0.8969075679779053,0.00017266346549149603,0.00017129271873272955,0.00017057755030691624,0.00016894291911739856,0.00016603799303993583,0.00016705899906810373,0.00016464051441289485,0.0001649259647820145,0.0001651673373999074,0.0001646626042202115,0.00020748635870404541,0.00016600204980932176,0.00019598525250330567,0.00018897259724326432,0.00018508457287680358,0.0001817682641558349,0.00017790065612643957,0.00017632510571274906,0.00017787329852581024,0.00017526792362332344,0,5.488907337188721,9.999999747378752e-05,37.4281005859375,33,0.014516775496304035,,0.8940772414207458,0.7332265377044678,,,,
-0.7777826189994812,0.6078763604164124,0.22444942593574524,0.897095799446106,1.2253997325897217,1.8270885944366455,1.9462329149246216,-0.5734889507293701,-0.432068407535553,2.007235288619995,0.8860440254211426,2.9439942836761475,-0.18321701884269714,2.206146478652954,2.0574097633361816,1.7457139492034912,1.3298919200897217,1.417286992073059,1.7136462926864624,0.44104743003845215,2.1613807678222656,0.00016394347767345607,0.00016204909479711205,0.00016061830683611333,0.00015986792277544737,0.00015817509847693145,0.00015521602472290397,0.00015600885672029108,0.00015379209071397781,0.0001541481033200398,0.00015409738989546895,0.00019892596174031496,0.00015319341036956757,0.00019547686679288745,0.0001844912621891126,0.00017778138862922788,0.00017382128862664104,0.00017063171253539622,0.00016694460646249354,0.00016530833090655506,0.00016687280731275678,0,5.4428911209106445,9.999999747378752e-05,37.4282341003418,34,0.01422859262675047,,0.9128864407539368,0.7633997201919556,,,,
-0.7989176511764526,0.6443847417831421,0.6992929577827454,0.723068118095398,1.2168254852294922,1.4688198566436768,1.0276716947555542,0.9507545232772827,1.234006643295288,-0.7964211106300354,0.21225924789905548,0.8790158629417419,0.3099888861179352,0.3156163692474365,1.0116645097732544,1.439495325088501,1.2240502834320068,-0.2801468074321747,0.35438621044158936,1.3290156126022339,2.1576247215270996,0.00015643134247511625,0.000153764383867383,0.00015194807201623917,0.00015086117491591722,0.00014991646457929164,0.0001479688216932118,0.00014532668865285814,0.00014542904682457447,0.00014337613538373262,0.00014415846089832485,0.00018918201385531574,0.00014398216444533318,0.00018583386554382741,0.0001826407969929278,0.0001730124931782484,0.00016649460303597152,0.00016274949302896857,0.00016000343021005392,0.00015676140901632607,0.00015518540749326348,0,5.154811382293701,9.999999747378752e-05,37.428367614746094,35,0.013819452375173569,,0.8937851786613464,0.6964476704597473,,,,
